"","plot_id","measurement_date","oxy_conc","ph","salinity","temp"
"41","65 - (b)","2006-03-08 08:23:51",NA,NA,NA,18.319
"42","65 - (b)","2006-03-08 09:23:51",NA,NA,NA,18.295
"43","65 - (b)","2006-03-08 10:23:51",NA,NA,NA,18.295
"44","65 - (b)","2006-03-08 11:23:51",NA,NA,NA,18.295
"45","65 - (b)","2006-03-08 12:23:51",NA,NA,NA,18.295
"46","65 - (b)","2006-03-08 13:23:51",NA,NA,NA,18.319
"47","65 - (b)","2006-03-08 14:23:51",NA,NA,NA,18.343
"48","65 - (b)","2006-03-08 15:23:51",NA,NA,NA,18.366
"49","65 - (b)","2006-03-08 16:23:51",NA,NA,NA,18.39
"50","65 - (b)","2006-03-08 17:23:51",NA,NA,NA,18.39
"51","65 - (b)","2006-03-08 18:23:51",NA,NA,NA,18.438
"52","65 - (b)","2006-03-08 19:23:51",NA,NA,NA,18.485
"53","65 - (b)","2006-03-08 20:23:51",NA,NA,NA,18.485
"54","65 - (b)","2006-03-08 21:23:51",NA,NA,NA,18.533
"55","65 - (b)","2006-03-08 22:23:51",NA,NA,NA,18.557
"56","65 - (b)","2006-03-08 23:23:51",NA,NA,NA,18.58
"57","65 - (b)","2006-03-09 00:23:51",NA,NA,NA,18.699
"58","65 - (b)","2006-03-09 01:23:51",NA,NA,NA,18.794
"59","65 - (b)","2006-03-09 02:23:51",NA,NA,NA,18.794
"60","65 - (b)","2006-03-09 03:23:51",NA,NA,NA,18.794
"61","65 - (b)","2006-03-09 04:23:51",NA,NA,NA,18.771
"62","65 - (b)","2006-03-09 05:23:51",NA,NA,NA,18.747
"63","65 - (b)","2006-03-09 06:23:51",NA,NA,NA,18.699
"64","65 - (b)","2006-03-09 07:23:51",NA,NA,NA,18.652
"65","65 - (b)","2006-03-09 08:23:51",NA,NA,NA,18.604
"66","65 - (b)","2006-03-09 09:23:51",NA,NA,NA,18.533
"67","65 - (b)","2006-03-09 10:23:51",NA,NA,NA,18.533
"68","65 - (b)","2006-03-09 11:23:51",NA,NA,NA,18.509
"69","65 - (b)","2006-03-09 12:23:51",NA,NA,NA,18.485
"70","65 - (b)","2006-03-09 13:23:51",NA,NA,NA,18.509
"71","65 - (b)","2006-03-09 14:23:51",NA,NA,NA,18.509
"72","65 - (b)","2006-03-09 15:23:51",NA,NA,NA,18.533
"73","65 - (b)","2006-03-09 16:23:51",NA,NA,NA,18.533
"74","65 - (b)","2006-03-09 17:23:51",NA,NA,NA,18.533
"75","65 - (b)","2006-03-09 18:23:51",NA,NA,NA,18.557
"76","65 - (b)","2006-03-09 19:23:51",NA,NA,NA,18.604
"77","65 - (b)","2006-03-09 20:23:51",NA,NA,NA,18.699
"78","65 - (b)","2006-03-09 21:23:51",NA,NA,NA,18.675
"79","65 - (b)","2006-03-09 22:23:51",NA,NA,NA,18.675
"80","65 - (b)","2006-03-09 23:23:51",NA,NA,NA,18.652
"81","65 - (b)","2006-03-10 00:23:51",NA,NA,NA,18.628
"82","65 - (b)","2006-03-10 01:23:51",NA,NA,NA,18.628
"83","65 - (b)","2006-03-10 02:23:51",NA,NA,NA,18.604
"84","65 - (b)","2006-03-10 03:23:51",NA,NA,NA,18.58
"85","65 - (b)","2006-03-10 04:23:51",NA,NA,NA,18.58
"86","65 - (b)","2006-03-10 05:23:51",NA,NA,NA,18.557
"87","65 - (b)","2006-03-10 06:23:51",NA,NA,NA,18.557
"88","65 - (b)","2006-03-10 07:23:51",NA,NA,NA,18.533
"89","65 - (b)","2006-03-10 08:23:51",NA,NA,NA,18.509
"90","65 - (b)","2006-03-10 09:23:51",NA,NA,NA,18.509
"91","65 - (b)","2006-03-10 10:23:51",NA,NA,NA,18.485
"92","65 - (b)","2006-03-10 11:23:51",NA,NA,NA,18.485
"93","65 - (b)","2006-03-10 12:23:51",NA,NA,NA,18.485
"94","65 - (b)","2006-03-10 13:23:51",NA,NA,NA,18.509
"95","65 - (b)","2006-03-10 14:23:51",NA,NA,NA,18.509
"96","65 - (b)","2006-03-10 15:23:51",NA,NA,NA,18.533
"97","65 - (b)","2006-03-10 16:23:51",NA,NA,NA,18.557
"98","65 - (b)","2006-03-10 17:23:51",NA,NA,NA,18.58
"99","65 - (b)","2006-03-10 18:23:51",NA,NA,NA,18.652
"100","65 - (b)","2006-03-10 19:23:51",NA,NA,NA,18.842
"101","65 - (b)","2006-03-10 20:23:51",NA,NA,NA,18.961
"102","65 - (b)","2006-03-10 21:23:51",NA,NA,NA,18.985
"103","65 - (b)","2006-03-10 22:23:51",NA,NA,NA,19.008
"104","65 - (b)","2006-03-10 23:23:51",NA,NA,NA,19.008
"105","65 - (b)","2006-03-11 00:23:51",NA,NA,NA,18.985
"106","65 - (b)","2006-03-11 01:23:51",NA,NA,NA,18.985
"107","65 - (b)","2006-03-11 02:23:51",NA,NA,NA,18.985
"108","65 - (b)","2006-03-11 03:23:51",NA,NA,NA,18.961
"109","65 - (b)","2006-03-11 04:23:51",NA,NA,NA,18.937
"110","65 - (b)","2006-03-11 05:23:51",NA,NA,NA,18.937
"111","65 - (b)","2006-03-11 06:23:51",NA,NA,NA,18.889
"112","65 - (b)","2006-03-11 07:23:51",NA,NA,NA,18.842
"113","65 - (b)","2006-03-11 08:23:51",NA,NA,NA,18.794
"114","65 - (b)","2006-03-11 09:23:51",NA,NA,NA,18.723
"115","65 - (b)","2006-03-11 10:23:51",NA,NA,NA,18.699
"116","65 - (b)","2006-03-11 11:23:51",NA,NA,NA,18.723
"117","65 - (b)","2006-03-11 12:23:51",NA,NA,NA,18.723
"118","65 - (b)","2006-03-11 13:23:51",NA,NA,NA,18.747
"119","65 - (b)","2006-03-11 14:23:51",NA,NA,NA,18.771
"120","65 - (b)","2006-03-11 15:23:51",NA,NA,NA,18.889
"121","65 - (b)","2006-03-11 16:23:51",NA,NA,NA,19.032
"122","65 - (b)","2006-03-11 17:23:51",NA,NA,NA,19.056
"123","65 - (b)","2006-03-11 18:23:51",NA,NA,NA,19.08
"124","65 - (b)","2006-03-11 19:23:51",NA,NA,NA,19.127
"125","65 - (b)","2006-03-11 20:23:51",NA,NA,NA,19.127
"126","65 - (b)","2006-03-11 21:23:51",NA,NA,NA,19.127
"127","65 - (b)","2006-03-11 22:23:51",NA,NA,NA,19.103
"128","65 - (b)","2006-03-11 23:23:51",NA,NA,NA,19.08
"129","65 - (b)","2006-03-12 00:23:51",NA,NA,NA,19.056
"130","65 - (b)","2006-03-12 01:23:51",NA,NA,NA,18.985
"131","65 - (b)","2006-03-12 02:23:51",NA,NA,NA,18.889
"132","65 - (b)","2006-03-12 03:23:51",NA,NA,NA,18.866
"133","65 - (b)","2006-03-12 04:23:51",NA,NA,NA,18.842
"134","65 - (b)","2006-03-12 05:23:51",NA,NA,NA,18.842
"135","65 - (b)","2006-03-12 06:23:51",NA,NA,NA,18.842
"136","65 - (b)","2006-03-12 07:23:51",NA,NA,NA,18.842
"137","65 - (b)","2006-03-12 08:23:51",NA,NA,NA,18.866
"138","65 - (b)","2006-03-12 09:23:51",NA,NA,NA,18.889
"139","65 - (b)","2006-03-12 10:23:51",NA,NA,NA,18.889
"140","65 - (b)","2006-03-12 11:23:51",NA,NA,NA,18.866
"141","65 - (b)","2006-03-12 12:23:51",NA,NA,NA,18.794
"142","65 - (b)","2006-03-12 13:23:51",NA,NA,NA,18.723
"143","65 - (b)","2006-03-12 14:23:51",NA,NA,NA,18.723
"144","65 - (b)","2006-03-12 15:23:51",NA,NA,NA,18.723
"145","65 - (b)","2006-03-12 16:23:51",NA,NA,NA,18.771
"146","65 - (b)","2006-03-12 17:23:51",NA,NA,NA,18.889
"147","65 - (b)","2006-03-12 18:23:51",NA,NA,NA,18.961
"148","65 - (b)","2006-03-12 19:23:51",NA,NA,NA,19.056
"149","65 - (b)","2006-03-12 20:23:51",NA,NA,NA,19.032
"150","65 - (b)","2006-03-12 21:23:51",NA,NA,NA,18.961
"151","65 - (b)","2006-03-12 22:23:51",NA,NA,NA,18.937
"152","65 - (b)","2006-03-12 23:23:51",NA,NA,NA,18.889
"153","65 - (b)","2006-03-13 00:23:51",NA,NA,NA,18.889
"154","65 - (b)","2006-03-13 01:23:51",NA,NA,NA,18.889
"155","65 - (b)","2006-03-13 02:23:51",NA,NA,NA,18.866
"156","65 - (b)","2006-03-13 03:23:51",NA,NA,NA,18.842
"157","65 - (b)","2006-03-13 04:23:51",NA,NA,NA,18.771
"158","65 - (b)","2006-03-13 05:23:51",NA,NA,NA,18.723
"159","65 - (b)","2006-03-13 06:23:51",NA,NA,NA,18.675
"160","65 - (b)","2006-03-13 07:23:51",NA,NA,NA,18.675
"161","65 - (b)","2006-03-13 08:23:51",NA,NA,NA,18.628
"162","65 - (b)","2006-03-13 09:23:51",NA,NA,NA,18.557
"163","65 - (b)","2006-03-13 10:23:51",NA,NA,NA,18.533
"164","65 - (b)","2006-03-13 11:23:51",NA,NA,NA,18.533
"165","65 - (b)","2006-03-13 12:23:51",NA,NA,NA,18.557
"166","65 - (b)","2006-03-13 13:23:51",NA,NA,NA,18.557
"167","65 - (b)","2006-03-13 14:23:51",NA,NA,NA,18.557
"168","65 - (b)","2006-03-13 15:23:51",NA,NA,NA,18.557
"169","65 - (b)","2006-03-13 16:23:51",NA,NA,NA,18.557
"170","65 - (b)","2006-03-13 17:23:51",NA,NA,NA,18.58
"171","65 - (b)","2006-03-13 18:23:51",NA,NA,NA,18.604
"172","65 - (b)","2006-03-13 19:23:51",NA,NA,NA,18.652
"173","65 - (b)","2006-03-13 20:23:51",NA,NA,NA,18.675
"174","65 - (b)","2006-03-13 21:23:51",NA,NA,NA,18.628
"175","65 - (b)","2006-03-13 22:23:51",NA,NA,NA,18.604
"176","65 - (b)","2006-03-13 23:23:51",NA,NA,NA,18.557
"177","65 - (b)","2006-03-14 00:23:51",NA,NA,NA,18.533
"178","65 - (b)","2006-03-14 01:23:51",NA,NA,NA,18.533
"179","65 - (b)","2006-03-14 02:23:51",NA,NA,NA,18.533
"180","65 - (b)","2006-03-14 03:23:51",NA,NA,NA,18.557
"181","65 - (b)","2006-03-14 04:23:51",NA,NA,NA,18.557
"182","65 - (b)","2006-03-14 05:23:51",NA,NA,NA,18.533
"183","65 - (b)","2006-03-14 06:23:51",NA,NA,NA,18.485
"184","65 - (b)","2006-03-14 07:23:51",NA,NA,NA,18.461
"185","65 - (b)","2006-03-14 08:23:51",NA,NA,NA,18.461
"186","65 - (b)","2006-03-14 09:23:51",NA,NA,NA,18.438
"187","65 - (b)","2006-03-14 10:23:51",NA,NA,NA,18.366
"188","65 - (b)","2006-03-14 11:23:51",NA,NA,NA,18.366
"189","65 - (b)","2006-03-14 12:23:51",NA,NA,NA,18.366
"190","65 - (b)","2006-03-14 13:23:51",NA,NA,NA,18.343
"191","65 - (b)","2006-03-14 14:23:51",NA,NA,NA,18.319
"192","65 - (b)","2006-03-14 15:23:51",NA,NA,NA,18.2
"193","65 - (b)","2006-03-14 16:23:51",NA,NA,NA,18.176
"194","65 - (b)","2006-03-14 17:23:51",NA,NA,NA,18.247
"195","65 - (b)","2006-03-14 18:23:51",NA,NA,NA,18.295
"196","65 - (b)","2006-03-14 19:23:51",NA,NA,NA,18.39
"197","65 - (b)","2006-03-14 20:23:51",NA,NA,NA,18.461
"198","65 - (b)","2006-03-14 21:23:51",NA,NA,NA,18.557
"199","65 - (b)","2006-03-14 22:23:51",NA,NA,NA,18.533
"200","65 - (b)","2006-03-14 23:23:51",NA,NA,NA,18.461
"201","65 - (b)","2006-03-15 00:23:51",NA,NA,NA,18.438
"202","65 - (b)","2006-03-15 01:23:51",NA,NA,NA,18.414
"203","65 - (b)","2006-03-15 02:23:51",NA,NA,NA,18.414
"204","65 - (b)","2006-03-15 03:23:51",NA,NA,NA,18.414
"205","65 - (b)","2006-03-15 04:23:51",NA,NA,NA,18.39
"206","65 - (b)","2006-03-15 05:23:51",NA,NA,NA,18.366
"207","65 - (b)","2006-03-15 06:23:51",NA,NA,NA,18.366
"208","65 - (b)","2006-03-15 07:23:51",NA,NA,NA,18.343
"209","65 - (b)","2006-03-15 08:23:51",NA,NA,NA,18.343
"210","65 - (b)","2006-03-15 09:23:51",NA,NA,NA,18.319
"211","65 - (b)","2006-03-15 10:23:51",NA,NA,NA,18.319
"212","65 - (b)","2006-03-15 11:23:51",NA,NA,NA,18.319
"213","65 - (b)","2006-03-15 12:23:51",NA,NA,NA,18.319
"214","65 - (b)","2006-03-15 13:23:51",NA,NA,NA,18.319
"215","65 - (b)","2006-03-15 14:23:51",NA,NA,NA,18.319
"216","65 - (b)","2006-03-15 15:23:51",NA,NA,NA,18.343
"217","65 - (b)","2006-03-15 16:23:51",NA,NA,NA,18.343
"218","65 - (b)","2006-03-15 17:23:51",NA,NA,NA,18.366
"219","65 - (b)","2006-03-15 18:23:51",NA,NA,NA,18.414
"220","65 - (b)","2006-03-15 19:23:51",NA,NA,NA,18.414
"221","65 - (b)","2006-03-15 20:23:51",NA,NA,NA,18.414
"222","65 - (b)","2006-03-15 21:23:51",NA,NA,NA,18.414
"223","65 - (b)","2006-03-15 22:23:51",NA,NA,NA,18.39
"224","65 - (b)","2006-03-15 23:23:51",NA,NA,NA,18.39
"225","65 - (b)","2006-03-16 00:23:51",NA,NA,NA,18.39
"226","65 - (b)","2006-03-16 01:23:51",NA,NA,NA,18.39
"227","65 - (b)","2006-03-16 02:23:51",NA,NA,NA,18.39
"228","65 - (b)","2006-03-16 03:23:51",NA,NA,NA,18.39
"229","65 - (b)","2006-03-16 04:23:51",NA,NA,NA,18.39
"230","65 - (b)","2006-03-16 05:23:51",NA,NA,NA,18.39
"231","65 - (b)","2006-03-16 06:23:51",NA,NA,NA,18.366
"232","65 - (b)","2006-03-16 07:23:51",NA,NA,NA,18.319
"233","65 - (b)","2006-03-16 08:23:51",NA,NA,NA,18.271
"234","65 - (b)","2006-03-16 09:23:51",NA,NA,NA,18.271
"235","65 - (b)","2006-03-16 10:23:51",NA,NA,NA,18.247
"236","65 - (b)","2006-03-16 11:23:51",NA,NA,NA,18.271
"237","65 - (b)","2006-03-16 12:23:51",NA,NA,NA,18.319
"238","65 - (b)","2006-03-16 13:23:51",NA,NA,NA,18.366
"239","65 - (b)","2006-03-16 14:23:51",NA,NA,NA,18.343
"240","65 - (b)","2006-03-16 15:23:51",NA,NA,NA,18.39
"241","65 - (b)","2006-03-16 16:23:51",NA,NA,NA,18.414
"242","65 - (b)","2006-03-16 17:23:51",NA,NA,NA,18.414
"243","65 - (b)","2006-03-16 18:23:51",NA,NA,NA,18.438
"244","65 - (b)","2006-03-16 19:23:51",NA,NA,NA,18.438
"245","65 - (b)","2006-03-16 20:23:51",NA,NA,NA,18.438
"246","65 - (b)","2006-03-16 21:23:51",NA,NA,NA,18.39
"247","65 - (b)","2006-03-16 22:23:51",NA,NA,NA,18.343
"248","65 - (b)","2006-03-16 23:23:51",NA,NA,NA,18.319
"249","65 - (b)","2006-03-17 00:23:51",NA,NA,NA,18.271
"250","65 - (b)","2006-03-17 01:23:51",NA,NA,NA,18.271
"251","65 - (b)","2006-03-17 02:23:51",NA,NA,NA,18.247
"252","65 - (b)","2006-03-17 03:23:51",NA,NA,NA,18.224
"253","65 - (b)","2006-03-17 04:23:51",NA,NA,NA,18.224
"254","65 - (b)","2006-03-17 05:23:51",NA,NA,NA,18.2
"255","65 - (b)","2006-03-17 06:23:51",NA,NA,NA,18.2
"256","65 - (b)","2006-03-17 07:23:51",NA,NA,NA,18.2
"257","65 - (b)","2006-03-17 08:23:51",NA,NA,NA,18.176
"258","65 - (b)","2006-03-17 09:23:51",NA,NA,NA,18.152
"259","65 - (b)","2006-03-17 10:23:51",NA,NA,NA,18.152
"260","65 - (b)","2006-03-17 11:23:51",NA,NA,NA,18.129
"261","65 - (b)","2006-03-17 12:23:51",NA,NA,NA,18.105
"262","65 - (b)","2006-03-17 13:23:51",NA,NA,NA,18.129
"263","65 - (b)","2006-03-17 14:23:51",NA,NA,NA,18.129
"264","65 - (b)","2006-03-17 15:23:51",NA,NA,NA,18.129
"265","65 - (b)","2006-03-17 16:23:51",NA,NA,NA,18.176
"266","65 - (b)","2006-03-17 17:23:51",NA,NA,NA,18.176
"267","65 - (b)","2006-03-17 18:23:51",NA,NA,NA,18.152
"268","65 - (b)","2006-03-17 19:23:51",NA,NA,NA,18.176
"269","65 - (b)","2006-03-17 20:23:51",NA,NA,NA,18.2
"270","65 - (b)","2006-03-17 21:23:51",NA,NA,NA,18.2
"271","65 - (b)","2006-03-17 22:23:51",NA,NA,NA,18.2
"272","65 - (b)","2006-03-17 23:23:51",NA,NA,NA,18.2
"273","65 - (b)","2006-03-18 00:23:51",NA,NA,NA,18.2
"274","65 - (b)","2006-03-18 01:23:51",NA,NA,NA,18.176
"275","65 - (b)","2006-03-18 02:23:51",NA,NA,NA,18.152
"276","65 - (b)","2006-03-18 03:23:51",NA,NA,NA,18.152
"277","65 - (b)","2006-03-18 04:23:51",NA,NA,NA,18.129
"278","65 - (b)","2006-03-18 05:23:51",NA,NA,NA,18.129
"279","65 - (b)","2006-03-18 06:23:51",NA,NA,NA,18.105
"280","65 - (b)","2006-03-18 07:23:51",NA,NA,NA,18.081
"281","65 - (b)","2006-03-18 08:23:51",NA,NA,NA,18.081
"282","65 - (b)","2006-03-18 09:23:51",NA,NA,NA,18.057
"283","65 - (b)","2006-03-18 10:23:51",NA,NA,NA,18.057
"284","65 - (b)","2006-03-18 11:23:51",NA,NA,NA,18.033
"285","65 - (b)","2006-03-18 12:23:51",NA,NA,NA,18.033
"286","65 - (b)","2006-03-18 13:23:51",NA,NA,NA,18.057
"287","65 - (b)","2006-03-18 14:23:51",NA,NA,NA,18.081
"288","65 - (b)","2006-03-18 15:23:51",NA,NA,NA,18.081
"289","65 - (b)","2006-03-18 16:23:51",NA,NA,NA,18.105
"290","65 - (b)","2006-03-18 17:23:51",NA,NA,NA,18.129
"291","65 - (b)","2006-03-18 18:23:51",NA,NA,NA,18.152
"292","65 - (b)","2006-03-18 19:23:51",NA,NA,NA,18.152
"293","65 - (b)","2006-03-18 20:23:51",NA,NA,NA,18.129
"294","65 - (b)","2006-03-18 21:23:51",NA,NA,NA,18.105
"295","65 - (b)","2006-03-18 22:23:51",NA,NA,NA,18.057
"296","65 - (b)","2006-03-18 23:23:51",NA,NA,NA,18.057
"297","65 - (b)","2006-03-19 00:23:51",NA,NA,NA,18.01
"298","65 - (b)","2006-03-19 01:23:51",NA,NA,NA,18.01
"299","65 - (b)","2006-03-19 02:23:51",NA,NA,NA,17.986
"300","65 - (b)","2006-03-19 03:23:51",NA,NA,NA,17.938
"301","65 - (b)","2006-03-19 04:23:51",NA,NA,NA,17.915
"302","65 - (b)","2006-03-19 05:23:51",NA,NA,NA,17.867
"303","65 - (b)","2006-03-19 06:23:51",NA,NA,NA,17.843
"304","65 - (b)","2006-03-19 07:23:51",NA,NA,NA,17.772
"305","65 - (b)","2006-03-19 08:23:51",NA,NA,NA,17.748
"306","65 - (b)","2006-03-19 09:23:51",NA,NA,NA,17.724
"307","65 - (b)","2006-03-19 10:23:51",NA,NA,NA,17.629
"308","65 - (b)","2006-03-19 11:23:51",NA,NA,NA,17.629
"309","65 - (b)","2006-03-19 12:23:51",NA,NA,NA,17.629
"310","65 - (b)","2006-03-19 13:23:51",NA,NA,NA,17.653
"311","65 - (b)","2006-03-19 14:23:51",NA,NA,NA,17.629
"312","65 - (b)","2006-03-19 15:23:51",NA,NA,NA,17.605
"313","65 - (b)","2006-03-19 16:23:51",NA,NA,NA,17.605
"314","65 - (b)","2006-03-19 17:23:51",NA,NA,NA,17.629
"315","65 - (b)","2006-03-19 18:23:51",NA,NA,NA,17.629
"316","65 - (b)","2006-03-19 19:23:51",NA,NA,NA,17.677
"317","65 - (b)","2006-03-19 20:23:51",NA,NA,NA,17.677
"318","65 - (b)","2006-03-19 21:23:51",NA,NA,NA,17.701
"319","65 - (b)","2006-03-19 22:23:51",NA,NA,NA,17.748
"320","65 - (b)","2006-03-19 23:23:51",NA,NA,NA,17.796
"321","65 - (b)","2006-03-20 00:23:51",NA,NA,NA,17.796
"322","65 - (b)","2006-03-20 01:23:51",NA,NA,NA,17.843
"323","65 - (b)","2006-03-20 02:23:51",NA,NA,NA,17.915
"324","65 - (b)","2006-03-20 03:23:51",NA,NA,NA,17.891
"325","65 - (b)","2006-03-20 04:23:51",NA,NA,NA,17.843
"326","65 - (b)","2006-03-20 05:23:51",NA,NA,NA,17.843
"327","65 - (b)","2006-03-20 06:23:51",NA,NA,NA,17.819
"328","65 - (b)","2006-03-20 07:23:51",NA,NA,NA,17.819
"329","65 - (b)","2006-03-20 08:23:51",NA,NA,NA,17.772
"330","65 - (b)","2006-03-20 09:23:51",NA,NA,NA,17.724
"331","65 - (b)","2006-03-20 10:23:51",NA,NA,NA,17.701
"332","65 - (b)","2006-03-20 11:23:51",NA,NA,NA,17.701
"333","65 - (b)","2006-03-20 12:23:51",NA,NA,NA,17.677
"334","65 - (b)","2006-03-20 13:23:51",NA,NA,NA,17.653
"335","65 - (b)","2006-03-20 14:23:51",NA,NA,NA,17.629
"336","65 - (b)","2006-03-20 15:23:51",NA,NA,NA,17.582
"337","65 - (b)","2006-03-20 16:23:51",NA,NA,NA,17.51
"338","65 - (b)","2006-03-20 17:23:51",NA,NA,NA,17.558
"339","65 - (b)","2006-03-20 18:23:51",NA,NA,NA,17.605
"340","65 - (b)","2006-03-20 19:23:51",NA,NA,NA,17.677
"341","65 - (b)","2006-03-20 20:23:51",NA,NA,NA,17.701
"342","65 - (b)","2006-03-20 21:23:51",NA,NA,NA,17.843
"343","65 - (b)","2006-03-20 22:23:51",NA,NA,NA,17.938
"344","65 - (b)","2006-03-20 23:23:51",NA,NA,NA,18.01
"345","65 - (b)","2006-03-21 00:23:51",NA,NA,NA,18.01
"346","65 - (b)","2006-03-21 01:23:51",NA,NA,NA,17.986
"347","65 - (b)","2006-03-21 02:23:51",NA,NA,NA,17.986
"348","65 - (b)","2006-03-21 03:23:51",NA,NA,NA,17.962
"349","65 - (b)","2006-03-21 04:23:51",NA,NA,NA,17.962
"350","65 - (b)","2006-03-21 05:23:51",NA,NA,NA,17.938
"351","65 - (b)","2006-03-21 06:23:51",NA,NA,NA,17.938
"352","65 - (b)","2006-03-21 07:23:51",NA,NA,NA,17.938
"353","65 - (b)","2006-03-21 08:23:51",NA,NA,NA,17.938
"354","65 - (b)","2006-03-21 09:23:51",NA,NA,NA,17.915
"355","65 - (b)","2006-03-21 10:23:51",NA,NA,NA,17.891
"356","65 - (b)","2006-03-21 11:23:51",NA,NA,NA,17.891
"357","65 - (b)","2006-03-21 12:23:51",NA,NA,NA,17.891
"358","65 - (b)","2006-03-21 13:23:51",NA,NA,NA,17.891
"359","65 - (b)","2006-03-21 14:23:51",NA,NA,NA,17.915
"360","65 - (b)","2006-03-21 15:23:51",NA,NA,NA,17.915
"361","65 - (b)","2006-03-21 16:23:51",NA,NA,NA,17.915
"362","65 - (b)","2006-03-21 17:23:51",NA,NA,NA,17.891
"363","65 - (b)","2006-03-21 18:23:51",NA,NA,NA,17.891
"364","65 - (b)","2006-03-21 19:23:51",NA,NA,NA,17.915
"365","65 - (b)","2006-03-21 20:23:51",NA,NA,NA,18.01
"366","65 - (b)","2006-03-21 21:23:51",NA,NA,NA,18.152
"367","65 - (b)","2006-03-21 22:23:51",NA,NA,NA,18.2
"368","65 - (b)","2006-03-21 23:23:51",NA,NA,NA,18.176
"369","65 - (b)","2006-03-22 00:23:51",NA,NA,NA,18.152
"370","65 - (b)","2006-03-22 01:23:51",NA,NA,NA,18.129
"371","65 - (b)","2006-03-22 02:23:51",NA,NA,NA,18.105
"372","65 - (b)","2006-03-22 03:23:51",NA,NA,NA,18.081
"373","65 - (b)","2006-03-22 04:23:51",NA,NA,NA,18.081
"374","65 - (b)","2006-03-22 05:23:51",NA,NA,NA,18.033
"375","65 - (b)","2006-03-22 06:23:51",NA,NA,NA,18.01
"376","65 - (b)","2006-03-22 07:23:51",NA,NA,NA,17.986
"377","65 - (b)","2006-03-22 08:23:51",NA,NA,NA,17.938
"378","65 - (b)","2006-03-22 09:23:51",NA,NA,NA,17.915
"379","65 - (b)","2006-03-22 10:23:51",NA,NA,NA,17.891
"380","65 - (b)","2006-03-22 11:23:51",NA,NA,NA,17.867
"381","65 - (b)","2006-03-22 12:23:51",NA,NA,NA,17.843
"382","65 - (b)","2006-03-22 13:23:51",NA,NA,NA,17.843
"383","65 - (b)","2006-03-22 14:23:51",NA,NA,NA,17.867
"384","65 - (b)","2006-03-22 15:23:51",NA,NA,NA,17.891
"385","65 - (b)","2006-03-22 16:23:51",NA,NA,NA,17.986
"386","65 - (b)","2006-03-22 17:23:51",NA,NA,NA,18.01
"387","65 - (b)","2006-03-22 18:23:51",NA,NA,NA,18.033
